INDEX,LOAD,WIND,SOLAR,RESIDUAL,SOC
1819,47.616,77.169,0,-29.553,4376.924
1820,44.463,76.925,0,-32.462,4409.386
1821,40.565,77.146,0,-36.581,4445.967
1822,43.21,76.879,0,-33.669,4479.636
1823,41.096,76.495,0,-35.399,4515.035
1824,38.708,75.773,0,-37.065,4552.1
1825,34.665,75.048,0,-40.383,4592.483
1826,34.702,75.589,0,-40.887,4633.37
1827,38.128,75.292,0,-37.164,4670.534
1828,44.048,74.663,0,-30.615,4701.149
1829,48.275,73.828,0.604,-26.157,4727.306
1830,50.654,72.881,4.548,-26.775,4754.081
1831,51.315,72.284,9.927,-30.896,4784.977
1832,51.198,72.635,15.274,-36.711,4821.688
1833,50.907,73.071,19.575,-41.739,4863.427
1834,50.03,74.06,22.184,-46.214,4909.641
1835,48.923,74.595,21.698,-47.37,4957.011
1836,48.366,74.729,19.858,-46.221,5003.232
1837,48.645,74.389,15.599,-41.343,5044.575
1838,49.984,73.581,11.513,-35.11,5079.685
1839,51.605,71.351,6.428,-26.174,5105.859
1840,52.834,70.235,2.131,-19.532,5125.391
1841,53.779,67.349,0.025,-13.595,5138.986
1842,53.258,65.12,0,-11.862,5150.848
1843,51.947,63.65,0,-11.703,5162.551
1844,48.514,59.215,0,-10.701,5173.252
1845,44.221,57.944,0,-13.723,5186.975
1846,50.112,57.683,0,-7.571,5194.546
1847,49.607,58.975,0,-9.368,5203.914
1848,48.166,60.362,0,-12.196,5216.11
1849,47.246,60.991,0,-13.745,5229.855
1850,46.675,62.444,0,-15.769,5245.624
1851,47.313,63.773,0,-16.46,5262.084
1852,52.11,64.881,0,-12.771,5274.855
1853,55.69,66.552,0.721,-11.583,5286.438
1854,56.058,67.706,4.289,-15.937,5302.375
1855,55.959,67.885,10.017,-21.943,5324.318
1856,56.059,69.724,15.181,-28.846,5353.164
1857,56.698,72.696,18.643,-34.641,5387.805
1858,56.082,72.076,21.874,-37.868,5425.673
1859,54.739,71.612,23.291,-40.164,5465.837
1860,54.004,72.098,20.83,-38.924,5504.761
1861,54.276,72.388,17.174,-35.286,5540.047
1862,56.942,72.433,11.113,-26.604,5566.651
1863,58.968,71.698,6.339,-19.069,5585.72
1864,61.274,70.709,2.134,-11.569,5597.289
1865,61.031,70.073,0.036,-9.078,5606.367
1866,60.283,70.532,0,-10.249,5616.616
1867,57.759,71.236,0,-13.477,5630.093
1868,53.606,71.201,0,-17.595,5647.688
1869,49.793,71.236,0,-21.443,5669.131
1870,51.443,71.091,0,-19.648,5688.779
1871,50.964,70.825,0,-19.861,5708.64
1872,49.55,70.879,0,-21.329,5729.969
1873,48.647,71.283,0,-22.636,5752.605
1874,48.115,71.388,0,-23.273,5775.878
1875,48.838,71.318,0,-22.48,5798.358
1876,53.702,71.252,0,-17.55,5815.908
1877,57.253,70.812,0.888,-14.447,5830.355
1878,57.577,68.611,4.973,-16.007,5846.362
1879,57.434,69.088,10.394,-22.048,5868.41
1880,57.501,72.086,15.458,-30.043,5898.453
1881,58.128,72.156,19.974,-34.002,5932.455
1882,57.489,71.504,21.597,-35.612,5968.067
1883,56.128,70.571,20.717,-35.16,6003.227
1884,55.391,68.765,19.802,-33.176,6036.403
1885,55.667,66.821,17.517,-28.671,6065.074
1886,58.322,65.202,12.788,-19.668,6084.742
1887,60.335,62.333,7.739,-9.737,6094.479
1888,62.654,58.943,2.814,0.897,6093.582
1889,62.427,56.405,0.061,5.961,6087.621
1890,61.692,55.448,0,6.244,6081.377
1891,59.162,54.078,0,5.084,6076.293
1892,54.97,53.667,0,1.303,6074.99
1893,51.106,51.151,0,-0.045,6075.035
1894,51.486,48.199,0,3.287,6071.748
1895,51.028,45.769,0,5.259,6066.489
1896,49.632,43.694,0,5.938,6060.551
1897,48.745,41.927,0,6.818,6053.733
1898,48.242,40.419,0,7.823,6045.91
1899,49.032,39.39,0,9.642,6036.268
1900,53.938,38.449,0,15.489,6020.779
1901,57.463,37.364,1.232,18.867,6001.912
1902,57.756,35.942,6.275,15.539,5986.373
1903,57.576,34.882,12.292,10.402,5975.971
1904,57.622,33.301,17.303,7.018,5968.953
1905,58.239,33.471,20.731,4.037,5964.916
1906,57.581,34.354,20.471,2.756,5962.16
1907,56.206,35.454,17.597,3.155,5959.005
1908,55.467,35.841,16.195,3.431,5955.574
1909,55.755,36.12,13.487,6.148,5949.426
1910,58.387,35.521,9.909,12.957,5936.469
1911,60.382,34.593,6.113,19.676,5916.793
1912,62.706,34.254,2.237,26.215,5890.578
1913,62.495,33.31,0.051,29.134,5861.444
1914,61.773,32.614,0,29.159,5832.285
1915,59.241,31.635,0,27.606,5804.679
1916,55.028,29.043,0,25.985,5778.694
1917,51.135,26.949,0,24.186,5754.508
1918,48.268,24.988,0,23.28,5731.228
1919,47.786,24.241,0,23.545,5707.683
1920,46.353,24.07,0,22.283,5685.4
1921,45.404,23.364,0,22.04,5663.36
1922,44.867,21.8,0,23.067,5640.293
1923,45.538,20.585,0,24.953,5615.34
1924,50.226,19.944,0,30.282,5585.058
1925,53.697,20.047,0.592,33.058,5552
1926,54.056,20.051,2.325,31.68,5520.32
1927,53.972,19.931,3.859,30.182,5490.138
1928,54.134,20.357,5.823,27.954,5462.184
1929,54.786,21.196,7.695,25.895,5436.289
1930,54.164,20.915,8.612,24.637,5411.652
1931,52.849,21.108,9.601,22.14,5389.512
1932,52.109,20.764,8.952,22.393,5367.119
1933,52.398,19.631,7.072,25.695,5341.424
1934,54.934,18.879,4.717,31.338,5310.086
1935,56.783,19.151,2.498,35.134,5274.952
1936,59.067,20.738,1.026,37.303,5237.649
1937,58.887,22.532,0.036,36.319,5201.33
1938,58.181,24.381,0,33.8,5167.53
1939,55.684,26.423,0,29.261,5138.269
1940,51.631,29.502,0,22.129,5116.14
1941,47.968,30.459,0,17.509,5098.631
1942,46.887,31.267,0,15.62,5083.011
1943,46.4,31.667,0,14.733,5068.278
1944,44.959,32.701,0,12.258,5056.02
1945,43.985,33.32,0,10.665,5045.355
1946,43.444,34.291,0,9.153,5036.202
1947,44.089,34.986,0,9.103,5027.099
1948,48.683,35.653,0,13.03,5014.069
1949,52.113,36.393,0.553,15.167,4998.902
1950,52.49,37.354,2.825,12.311,4986.591
1951,52.44,38.512,6.657,7.271,4979.32
1952,52.654,37.947,8.966,5.741,4973.579
1953,53.316,37.075,9.705,6.536,4967.043
1954,52.701,36.397,10.212,6.092,4960.951
1955,51.415,37.784,10.362,3.269,4957.682
1956,50.673,38.974,8.976,2.723,4954.959
1957,50.967,39.56,7.853,3.554,4951.405
1958,53.44,39.593,6.343,7.504,4943.901
1959,55.205,39.71,4.074,11.421,4932.48
1960,57.472,39.856,1.618,15.998,4916.482
1961,57.314,40.19,0.056,17.068,4899.414
1962,56.624,39.904,0,16.72,4882.694
1963,54.145,39.938,0,14.207,4868.487
1964,50.165,39.518,0,10.647,4857.84
1965,46.61,38.321,0,8.289,4849.551
1966,43.096,36.425,0,6.671,4842.88
1967,41.105,33.989,0,7.116,4835.764
1968,38.812,32.214,0,6.598,4829.166
1969,34.837,31.502,0,3.335,4825.831
1970,35.005,30.8,0,4.205,4821.626
1971,38.688,31.323,0,7.365,4814.261
1972,44.677,33.783,0,10.894,4803.367
1973,48.712,36.293,1.092,11.327,4792.04
1974,50.943,37.398,4.398,9.147,4782.893
1975,51.475,38.139,8.05,5.286,4777.607
1976,51.324,38.858,10.923,1.543,4776.064
1977,51.018,38.653,11.487,0.878,4775.186
1978,50.071,38.306,12.538,-0.773,4775.959
1979,48.936,37.957,12.165,-1.186,4777.145
1980,48.364,37.804,11.393,-0.833,4777.978
1981,48.687,38.133,9.696,0.858,4777.12
1982,49.864,39.007,7.604,3.253,4773.867
1983,51.275,39.815,4.37,7.09,4766.777
1984,52.52,40.199,1.475,10.846,4755.931
1985,53.564,40.603,0.07,12.891,4743.04
1986,53.115,40.151,0,12.964,4730.076
1987,51.795,38.233,0,13.562,4716.514
1988,48.344,36.388,0,11.956,4704.558
1989,44.062,34.642,0,9.42,4695.138
1990,40.383,34.038,0,6.345,4688.793
1991,38.379,34.687,0,3.692,4685.101
1992,36.058,36.491,0,-0.433,4685.534
1993,32.036,38.764,0,-6.728,4692.262
1994,32.175,40.597,0,-8.422,4700.684
1995,35.755,42.323,0,-6.568,4707.252
1996,41.556,44.151,0,-2.595,4709.847
1997,45.535,46.133,1.005,-1.603,4711.45
1998,47.817,47.478,3.908,-3.569,4715.019
1999,48.428,47.731,7.503,-6.806,4721.825
2000,48.381,44.77,11.749,-8.138,4729.963
2001,48.105,43.629,16.303,-11.827,4741.79
2002,47.189,42.838,18.318,-13.967,4755.757
2003,46.106,42.841,19.735,-16.47,4772.227
2004,45.531,43.219,17.136,-14.824,4787.051
2005,45.86,43.787,15.005,-12.932,4799.983
2006,46.95,43.38,11.22,-7.65,4807.633
2007,48.234,41.635,7.504,-0.905,4808.538
2008,49.444,41.161,2.925,5.358,4803.18
2009,50.509,41.748,0.156,8.605,4794.575
2010,50.077,42.443,0,7.634,4786.941
2011,48.787,42.935,0,5.852,4781.089
2012,45.476,41.008,0,4.468,4776.621
2013,41.395,41.115,0,0.28,4776.341
2014,44.965,39.919,0,5.046,4771.295
2015,44.504,38.343,0,6.161,4765.134
2016,43.071,36.77,0,6.301,4758.833
2017,42.067,35.561,0,6.506,4752.327
2018,41.554,35.875,0,5.679,4746.648
2019,42.224,36.242,0,5.982,4740.666
2020,46.699,36.856,0.002,9.841,4730.825
2021,50.018,37.273,1.723,11.022,4719.803
2022,50.396,36.271,6.323,7.802,4712.001
2023,50.363,36.183,11.822,2.358,4709.643
2024,50.644,36.275,16.699,-2.33,4711.973
2025,51.322,36.853,21.27,-6.801,4718.774
2026,50.701,37.975,23.533,-10.807,4729.581
2027,49.449,38.406,22.82,-11.777,4741.358
2028,48.697,37.691,19.972,-8.966,4750.324
2029,49.012,37.09,17.443,-5.521,4755.845
2030,51.351,36.12,12.759,2.472,4753.373
2031,52.936,35.929,8.454,8.553,4744.82
2032,55.175,36.471,3.409,15.295,4729.525
2033,55.08,37,0.207,17.873,4711.652
2034,54.43,36.477,0,17.953,4693.699
2035,51.982,35.219,0,16.763,4676.936
2036,48.108,34.777,0,13.331,4663.605
2037,44.718,31.916,0,12.802,4650.803
2038,45.979,28.566,0,17.413,4633.39
2039,45.534,25.578,0,19.956,4613.434
2040,44.121,23.856,0,20.265,4593.169
2041,43.123,22.684,0,20.439,4572.73
2042,42.64,22.765,0,19.875,4552.855
2043,43.366,23.309,0,20.057,4532.798
2044,47.866,24.325,0.007,23.534,4509.264
2045,51.156,24.988,1.963,24.205,4485.059
2046,51.504,24.853,6.872,19.779,4465.28
2047,51.446,24.749,12.465,14.232,4451.048
2048,51.716,22.357,17.816,11.543,4439.505
2049,52.387,21.329,22.134,8.924,4430.581
2050,51.754,21.591,24.518,5.645,4424.936
2051,50.488,22.714,23.83,3.944,4420.992
2052,49.738,23.707,20.686,5.345,4415.647
2053,50.061,24.224,17.096,8.741,4406.906
2054,52.372,25.26,12.427,14.685,4392.221
2055,53.928,26.597,7.907,19.424,4372.797
2056,56.173,27.511,3.268,25.394,4347.403
2057,56.098,27.626,0.208,28.264,4319.139
2058,55.458,26.246,0,29.212,4289.927
2059,53.008,24.765,0,28.243,4261.684
2060,49.126,23.999,0,25.127,4236.557
2061,45.722,22.557,0,23.165,4213.392
2062,46.344,21.078,0,25.266,4188.126
2063,45.922,19.048,0,26.874,4161.252
2064,44.531,16.915,0,27.616,4133.636
2065,43.546,15.219,0,28.327,4105.309
2066,43.093,14.718,0,28.375,4076.934
2067,43.89,14.564,0,29.326,4047.608
2068,48.437,13.761,0.01,34.666,4012.942
2069,51.698,12.695,1.772,37.231,3975.711
2070,52.015,11.531,5.8,34.684,3941.027
2071,51.918,11.071,10.217,30.63,3910.397
2072,52.165,10.64,14.955,26.57,3883.827
2073,52.827,10.536,18.192,24.099,3859.728
2074,52.172,10.976,20.939,20.257,3839.471
2075,50.896,11.661,21.865,17.37,3822.101
2076,50.144,11.935,19.942,18.267,3803.834
2077,50.475,12.393,15.088,22.994,3780.84
2078,52.765,12.635,10.964,29.166,3751.674
2079,54.3,12.238,6.746,35.316,3716.358
2080,56.554,11.474,3.016,42.064,3674.294
2081,56.495,10.991,0.214,45.29,3629.004
2082,55.869,10.788,0,45.081,3583.923
2083,53.415,10.576,0,42.839,3541.084
2084,49.508,9.619,0,39.889,3501.195
2085,46.072,9.763,0,36.309,3464.886
2086,47.43,10.303,0,37.127,3427.759
2087,47.056,10.912,0,36.144,3391.615
2088,45.703,11.941,0,33.762,3357.853
2089,44.764,13.203,0,31.561,3326.292
2090,44.363,14.028,0,30.335,3295.957
2091,45.306,15.478,0,29.828,3266.129
2092,50.001,16.497,0.013,33.491,3232.638
2093,53.244,17.765,1.1,34.379,3198.259
2094,53.489,19.152,3.368,30.969,3167.29
2095,53.304,21.299,6.525,25.48,3141.81
2096,53.474,22.495,9.2,21.779,3120.031
2097,54.109,23.485,11.405,19.219,3100.812
2098,53.418,24.24,13.887,15.291,3085.521
2099,52.1,24.113,14.419,13.568,3071.953
2100,51.34,23.973,14.521,12.846,3059.107
2101,51.684,24.441,12.253,14.99,3044.117
2102,53.983,24.422,9.912,19.649,3024.468
2103,55.549,23.848,6.611,25.09,2999.378
2104,57.828,23.486,2.895,31.447,2967.931
2105,57.782,23.562,0.243,33.977,2933.954
2106,57.164,24.762,0,32.402,2901.552
2107,54.691,25.734,0,28.957,2872.595
2108,50.688,24.277,0,26.411,2846.184
2109,47.123,23.959,0,23.164,2823.02
2110,45.613,23.094,0,22.519,2800.501
2111,45.245,22.352,0,22.893,2777.608
2112,43.892,22.617,0,21.275,2756.333
2113,42.943,23.384,0,19.559,2736.774
2114,42.551,24.658,0,17.893,2718.881
2115,43.498,26.67,0,16.828,2702.053
2116,48.144,28.366,0.029,19.749,2682.304
2117,51.352,31.036,1.385,18.931,2663.373
2118,51.597,34.479,4.185,12.933,2650.44
2119,51.424,37.442,7.433,6.549,2643.891
2120,51.619,35.353,9.971,6.295,2637.596
2121,52.26,35.212,13.236,3.812,2633.784
2122,51.569,33.983,14.729,2.857,2630.927
2123,50.262,34.168,15.029,1.065,2629.862
2124,49.503,36.134,14.105,-0.736,2630.598
2125,49.848,37.867,12.469,-0.488,2631.086
2126,52.106,39.547,9.369,3.19,2627.896
2127,53.607,41.002,6.195,6.41,2621.486
2128,55.873,44.461,2.873,8.539,2612.947
2129,55.85,47.515,0.231,8.104,2604.843
2130,55.247,49.791,0,5.456,2599.387
2131,52.785,50.295,0,2.49,2596.897
2132,48.821,49.581,0,-0.76,2597.657
2133,45.316,49.124,0,-3.808,2601.465
2134,40.467,48.208,0,-7.741,2609.206
2135,38.579,46.924,0,-8.345,2617.551
2136,36.348,46.159,0,-9.811,2627.362
2137,32.385,46.659,0,-14.274,2641.636
2138,32.647,47.389,0,-14.742,2656.378
2139,36.455,48.343,0,-11.888,2668.266
2140,42.284,49.449,0.052,-7.217,2675.483
2141,46.068,49.885,2.295,-6.112,2681.595
2142,48.215,50.714,7.262,-9.761,2691.356
2143,48.718,48.658,12.331,-12.271,2703.627
2144,48.658,47.422,17.559,-16.323,2719.95
2145,48.374,45.669,22.042,-19.337,2739.287
2146,47.396,44.834,23.316,-20.754,2760.041
2147,46.297,44.517,24.058,-22.278,2782.319
2148,45.709,44.583,23.321,-22.195,2804.514
2149,46.081,44.655,19.573,-18.147,2822.661
2150,46.995,44.935,15.629,-13.569,2836.23
2151,48.052,45.145,10.214,-7.307,2843.537
2152,49.27,45.641,4.435,-0.806,2844.343
2153,50.434,46.168,0.43,3.836,2840.507
2154,50.07,46.484,0,3.586,2836.921
2155,48.774,46.26,0,2.514,2834.407
2156,45.476,45.667,0,-0.191,2834.598
2157,41.446,44.32,0,-2.874,2837.472
2158,39.774,43.05,0,-3.276,2840.748
2159,37.946,42.16,0,-4.214,2844.962
2160,36.046,41.662,0,-5.616,2850.578
2161,32.226,41.098,0,-8.872,2859.45
2162,33.087,40.55,0,-7.463,2866.913
2163,37.253,40.61,0,-3.357,2870.27
2164,42.363,40.933,0.08,1.35,2868.92
2165,45.748,41.164,2.828,1.756,2867.164
2166,47.3,40.828,8.267,-1.795,2868.959
2167,47.69,40.992,14.246,-7.548,2876.507
2168,47.839,38.567,19.687,-10.415,2886.922
2169,47.633,38.026,23.569,-13.962,2900.884
2170,46.68,37.645,25.501,-16.466,2917.35
2171,45.677,38.031,25.768,-18.122,2935.472
2172,45.182,38.072,24.477,-17.367,2952.839
2173,45.809,38.495,21.192,-13.878,2966.717
2174,46.521,38.93,16.267,-8.676,2975.393
2175,47.095,39.161,10.593,-2.659,2978.052
2176,48.219,39.907,4.7,3.612,2974.44
2177,49.596,40.242,0.508,8.846,2965.594
2178,49.264,39.58,0,9.684,2955.91
2179,47.622,38.031,0,9.591,2946.319
2180,44.255,37.845,0,6.41,2939.909
2181,40.575,35.895,0,4.68,2935.229
2182,44.262,34.719,0,9.543,2925.686
2183,43.929,33.554,0,10.375,2915.311
2184,42.871,32.657,0,10.214,2905.097
2185,42.003,31.802,0,10.201,2894.896
2186,42.165,30.94,0,11.225,2883.671
2187,43.382,30.23,0,13.152,2870.519
2188,47.18,30.162,0.117,16.901,2853.618
2189,49.956,29.566,3.289,17.101,2836.517
2190,49.682,27.71,9.153,12.819,2823.698
2191,49.477,26.291,15.156,8.03,2815.668
2192,49.962,27.653,20.425,1.884,2813.784
2193,50.7,27.309,24.4,-1.009,2814.793
2194,50.054,27.602,26.533,-4.081,2818.874
2195,48.888,29.301,26.777,-7.19,2826.064
2196,48.219,31.724,24.978,-8.483,2834.547
2197,48.814,33.408,20.854,-5.448,2839.995
2198,50.785,35.369,16.146,-0.73,2840.725
2199,51.7,37.601,10.427,3.672,2837.053
2200,53.843,40.087,4.744,9.012,2828.041
2201,54.048,42.598,0.559,10.891,2817.15
2202,53.494,43.591,0,9.903,2807.247
2203,50.729,43.641,0,7.088,2800.159
2204,46.831,41.448,0,5.383,2794.776
2205,43.839,40.743,0,3.096,2791.68
2206,46.493,40.113,0,6.38,2785.3
2207,46.206,39.625,0,6.581,2778.719
2208,45.26,38.631,0,6.629,2772.09
2209,44.479,38.547,0,5.932,2766.158
2210,44.822,41.308,0,3.514,2762.644
2211,46.259,44.422,0,1.837,2760.807
2212,50.105,46.298,0.098,3.709,2757.098
2213,52.825,47.2,1.67,3.955,2753.143
2214,52.35,49.346,4.353,-1.349,2754.492
2215,52.024,50.294,7.37,-5.64,2760.132
2216,52.447,47.818,9.399,-4.77,2764.902
2217,53.165,47.269,10.526,-4.63,2769.532
2218,52.487,46.493,12.091,-6.097,2775.629
2219,51.283,45.584,12.291,-6.592,2782.221
2220,50.637,44.688,11.486,-5.537,2787.758
2221,51.291,44.432,9.515,-2.656,2790.414
2222,53.285,43.481,6.973,2.831,2787.583
2223,54.193,43.021,4.439,6.733,2780.85
2224,56.351,40.843,2.433,13.075,2767.775
2225,56.59,39.572,0.353,16.665,2751.11
2226,56.034,38.068,0,17.966,2733.144
2227,53.161,36.525,0,16.636,2716.508
2228,49.107,30.113,0,18.994,2697.514
2229,45.984,29.573,0,16.411,2681.103
2230,45.926,29.059,0,16.867,2664.236
2231,45.631,28.761,0,16.87,2647.366
2232,44.672,27.667,0,17.005,2630.361
2233,43.878,26.012,0,17.866,2612.495
2234,44.193,24.459,0,19.734,2592.761
2235,45.606,24.14,0,21.466,2571.295
2236,49.449,24.148,0.15,25.151,2546.144
2237,52.175,23.992,3.048,25.135,2521.009
2238,51.732,22.833,7.804,21.095,2499.914
2239,51.425,21.213,13.174,17.038,2482.876
2240,51.855,17.591,15.757,18.507,2464.369
2241,52.577,17.351,17.688,17.538,2446.831
2242,51.904,17.361,19.289,15.254,2431.577
2243,50.706,17.87,19.365,13.471,2418.106
2244,50.058,18.492,18.657,12.909,2405.197
2245,50.701,19.151,15.912,15.638,2389.559
2246,52.691,19.821,13.33,19.54,2370.019
2247,53.6,20.287,8.862,24.451,2345.568
2248,55.75,20.757,4.097,30.896,2314.672
2249,55.986,21.123,0.653,34.21,2280.462
2250,55.424,20.438,0,34.986,2245.476
2251,52.566,19.514,0,33.052,2212.424
2252,48.531,17.918,0,30.613,2181.811
2253,45.426,17.731,0,27.695,2154.116
2254,44.378,17.993,0,26.385,2127.731
2255,44.041,18.587,0,25.454,2102.277
2256,42.987,18.885,0,24.102,2078.175
2257,42.118,18.612,0,23.506,2054.669
2258,42.287,18.184,0,24.103,2030.566
2259,43.518,17.406,0,26.112,2004.454
2260,47.321,16.376,0.222,30.723,1973.731
2261,50.101,15.554,3.357,31.19,1942.541
2262,49.837,14.476,8.695,26.666,1915.875
2263,49.634,13.467,14.283,21.884,1893.991
2264,50.118,13.843,19.638,16.637,1877.354
2265,50.853,14.273,23.638,12.942,1864.412
2266,50.208,14.563,25.948,9.697,1854.715
2267,49.043,15.191,26.875,6.977,1847.738
2268,48.378,15.162,25.234,7.982,1839.756
2269,48.974,15.613,21.958,11.403,1828.353
2270,50.938,15.741,17.12,18.077,1810.276
2271,51.85,16.148,11.244,24.458,1785.818
2272,53.983,16.455,5.231,32.297,1753.521
2273,54.183,16.711,0.754,36.718,1716.803
2274,53.621,16.52,0,37.101,1679.702
2275,50.852,16.479,0,34.373,1645.329
2276,46.953,18.326,0,28.627,1616.702
2277,43.957,18.753,0,25.204,1591.498
2278,43.511,19.2,0,24.311,1567.187
2279,43.173,18.939,0,24.234,1542.953
2280,42.105,19.129,0,22.976,1519.977
2281,41.232,18.93,0,22.302,1497.675
2282,41.38,17.962,0,23.418,1474.257
2283,42.599,17.219,0,25.38,1448.877
2284,46.401,16.568,0.288,29.545,1419.332
2285,49.185,15.81,3.938,29.437,1389.895
2286,48.945,13.655,9.824,25.466,1364.429
2287,48.757,12.762,15.825,20.17,1344.259
2288,49.243,11.438,20.693,17.112,1327.147
2289,49.978,9.734,23.98,16.264,1310.883
2290,49.338,8.593,25.479,15.266,1295.617
2291,48.177,8.376,25.287,14.514,1281.103
2292,47.511,8.227,23.542,15.742,1265.361
2293,48.098,8.538,20.279,19.281,1246.08
2294,50.062,8.691,15.34,26.031,1220.049
2295,50.972,9.068,9.968,31.936,1188.113
2296,53.099,9.771,4.651,38.677,1149.436
2297,53.295,10.72,0.741,41.834,1107.602
2298,52.732,11.351,0,41.381,1066.221
2299,49.968,11.511,0,38.457,1027.764
2300,46.087,11.748,0,34.339,993.425
2301,43.102,12.145,0,30.957,962.468
2302,39.329,12.945,0,26.384,936.084
2303,37.513,14.503,0,23.01,913.074
2304,35.612,16.048,0,19.564,893.51
2305,31.822,16.798,0,15.024,878.486
2306,32.649,16.91,0,15.739,862.747
2307,36.769,16.256,0,20.513,842.234
2308,41.874,15.366,0.309,26.199,816.035
2309,45.268,14.431,3.694,27.143,788.892
2310,46.851,13.312,9.33,24.209,764.683
2311,47.266,12.699,14.799,19.768,744.915
2312,47.429,13.064,19.739,14.626,730.289
2313,47.229,12.644,24.129,10.456,719.833
2314,46.289,11.921,23.03,11.338,708.495
2315,45.294,11.309,22.354,11.631,696.864
2316,44.8,10.334,19.738,14.728,682.136
2317,45.416,9.928,17.874,17.614,664.522
2318,46.13,9.398,13.834,22.898,641.624
2319,46.697,9.393,9.578,27.726,613.898
2320,47.807,10.061,4.865,32.881,581.017
2321,49.151,10.698,0.843,37.61,543.407
2322,48.797,12.073,0,36.724,506.683
2323,47.147,14.014,0,33.133,473.55
2324,43.797,18.67,0,25.127,448.423
2325,40.143,22.679,0,17.464,430.959
2326,37.742,25.542,0,12.2,418.759
2327,35.91,28.235,0,7.675,411.084
2328,33.973,30.26,0,3.713,407.371
2329,30.157,31.46,0,-1.303,408.674
2330,30.921,33.422,0,-2.501,411.175
2331,34.962,35.576,0,-0.614,411.789
2332,40.05,36.932,0.4,2.718,409.071
2333,43.463,38.288,4.318,0.857,408.214
2334,45.12,39.605,10.293,-4.778,412.992
2335,45.581,40.751,16.274,-11.444,424.436
2336,45.768,41.061,21.341,-16.634,441.07
2337,45.576,43.599,25.148,-23.171,464.241
2338,44.645,45.833,26.989,-28.177,492.418
2339,43.668,47.99,24.504,-28.826,521.244
2340,43.166,49.359,21.577,-27.77,549.014
2341,43.759,51.432,17.252,-24.925,573.939
2342,44.466,53.285,12.71,-21.529,595.468
2343,45.034,54.337,9.253,-18.556,614.024
2344,46.136,55.092,4.847,-13.803,627.827
2345,47.46,56.159,0.899,-9.598,637.425
2346,47.102,56.21,0,-9.108,646.533
2347,45.489,55.989,0,-10.5,657.033
2348,42.195,56.425,0,-14.23,671.263
2349,38.588,55.099,0,-16.511,687.774
2350,42.065,53.142,0,-11.077,698.851
2351,41.702,50.318,0,-8.616,707.467
2352,40.584,48.768,0,-8.184,715.651
2353,39.664,47.166,0,-7.502,723.153
2354,39.732,46.576,0,-6.844,729.997
2355,40.852,46.225,0,-5.373,735.37
2356,44.638,45.362,0.432,-1.156,736.526
2357,47.455,43.896,3.983,-0.424,736.95
2358,47.323,43.609,8.898,-5.184,742.134
2359,47.203,42.465,13.985,-9.247,751.381
2360,47.721,39.435,17.597,-9.311,760.692
2361,48.462,39.858,20.144,-11.54,772.232
2362,47.834,40.575,20.855,-13.596,785.828
2363,46.696,41.738,17.932,-12.974,798.802
2364,46.022,41.913,14.49,-10.381,809.183
2365,46.584,43.959,11.997,-9.372,818.555
2366,48.528,45.397,8.608,-5.477,824.032
2367,49.433,47.21,5.504,-3.281,827.313
2368,51.544,49.146,2.814,-0.416,827.729
2369,51.715,50.301,0.52,0.894,826.835
2370,51.147,50.717,0,0.43,826.405
2371,48.435,50.577,0,-2.142,828.547
2372,44.629,53.161,0,-8.532,837.079
2373,41.707,51.819,0,-10.112,847.191
2374,41.761,49.852,0,-8.091,855.282
2375,41.369,47.367,0,-5.998,861.28
2376,40.189,45.546,0,-5.357,866.637
2377,39.222,43.701,0,-4.479,871.116
2378,39.193,42.517,0,-3.324,874.44
2379,40.198,43.131,0,-2.933,877.373
2380,43.963,43.697,0.37,-0.104,877.477
2381,46.816,43.197,3.233,0.386,877.091
2382,46.798,44.382,7.446,-5.03,882.121
